hh_type,a10,a11,a13,a14,a15,a23,a24,a25,a26,a27,a16_1_mm,a16_1_yy,a10_fq,a11_fq,a13_fq,a14_fq,a15_fq,a23_fq,a24_fq,a25_fq,a26_fq,a27_fq,hh_size,hh_size_dejure,n_male,n_female,n_age_0_4,n_age_5_14,n_age_15_59,n_age_60plus,dependency_ratio,n_literate_15plus,n_adults_15plus,adult_literacy_rate,max_edu_years,mean_edu_years_adults,n_attending_school,n_occ_agri_own,n_occ_agri_labour,n_occ_livestock_fish,n_occ_salaried,n_occ_trade,head_sex,head_age,head_relation,head_marital,head_literate,head_edu_code,head_edu_years,head_occupation,head_earning_source,n_in_school_module,n_ever_attended_school,n_attended_school_2018,school_fees_monthly_total,school_distance_km_mean,n_worked_7d,n_did_not_work_7d,days_worked_7d_total,hours_worked_7d_total,n_activities_7d,n_nonfarm_agri_activities,any_nonfarm_agri_work,ever_had_loan,has_current_loan,n_loans,loan_amount_total,loan_outstanding_total,loan_interest_rate_mean,n_plots,land_homestead_decimal,land_cultivable_decimal,land_fallow_decimal,plot_distance_m_mean,flood_depth_ft_mean,crop_revenue_reported_total,n_crop_records,area_planted_total,seed_cost_total,harvest_kg_total,n_irrigated_records,grows_aus,grows_aman,grows_boro,grows_any_rice,mealdays_male_u10_7d,mealdays_female_u10_7d,mealdays_male_10plus_7d,mealdays_female_10plus_7d,mealdays_total_7d,xxc_01,xxc_02,xxc_04,xxc_06,xxc_07,xxc_09,xxc_10,xxc_11,clim_aus_rain_total_mm,clim_aus_solar_rad_avg,clim_aus_wind_avg,clim_aus_evapotrans_avg,clim_aus_district_area_ha,clim_aus_district_production_mt,clim_aus_district_yield_ratio,clim_aman_rain_total_mm,clim_aman_solar_rad_avg,clim_aman_wind_avg,clim_aman_evapotrans_avg,clim_aman_district_area_ha,clim_aman_district_production_mt,clim_aman_district_yield_ratio,clim_boro_rain_total_mm,clim_boro_solar_rad_avg,clim_boro_wind_avg,clim_boro_evapotrans_avg,clim_boro_district_area_ha,clim_boro_district_production_mt,clim_boro_district_yield_ratio,income_per_capita_monthly,total_rice_harvest_kg,total_rice_area,crop_diversity,livelihood_diversity,flood_affected,hhid2,total_plot_seed_cost,mean_plot_seed_cost,total_plots_recorded,active_plots_count,mean_plot_temperature,max_plot_temperature,mean_plot_humidity,total_plot_rainfall,mean_plot_solar_rad,mean_district_yield_ratio
2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,2019.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,5.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,2.0,4.0,5.0,5.0,11.0,2.0,2.0,2.0,2.0,30.0,1.0,2.0,2.0,21.0,98.0,5.0,0.0,0,1.0,1.0,3.0,120000.0,97500.0,10.0,2.0,4.0,28.0,4.0,25.0,0.0,1.0,1.0,28.0,900.0,480.0,0.0,0,1,0,1,7.0,0.0,14.0,7.0,28.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,3437.5,480.0,28.0,1.0,0.0,0,1220,8800.0,1466.6666666666667,6,6,25.3,40.0,73.0,2590.01,15.739795576036869,1.40857207768
2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2019.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,1.5,0.0,2.0,0.0,17.0,16.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,47.0,1.0,2.0,4.0,16.0,17.0,51.0,12.0,2.0,2.0,2.0,0.0,0.5,2.0,1.0,27.0,125.0,5.0,0.0,1,1.0,1.0,1.0,400000.0,300000.0,10.0,7.0,30.0,121.0,42.0,78.57142857142857,2.571428571428572,3.0,4.0,76.0,1370.0,1640.0,2.0,0,1,0,1,7.0,7.0,8.0,17.0,39.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,11936.0,1400.0,70.0,3.0,2.0,1,1221,130.0,65.0,2,2,22.5,30.0,75.0,1141.69,16.696683870967743,0.4844329975
2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2019.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,1.0,5.0,1.0,99.0,0.0,1.0,4.0,2.0,2.0,2.0,20.0,1.625,2.0,1.0,15.0,65.0,4.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,30.0,10.0,200.0,1.0,1.0,1.0,30.0,2200.0,520.0,0.0,0,1,0,1,0.0,0.0,14.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,2500.0,520.0,30.0,1.0,1.0,1,1222,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,12.0,2018.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,1.0,2.0,1.0,99.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,27.0,2.0,0.0,0,1.0,1.0,2.0,100000.0,83100.0,15.0,2.0,20.0,16.0,20.0,250.0,1.0,1.0,2.0,32.0,800.0,360.0,0.0,0,1,0,1,0.0,0.0,7.0,7.0,14.0,1.0,18.0,9888.0,2011.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,4125.0,240.0,16.0,2.0,0.0,1,1223,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,1.0,3.0,2.0,4.0,4.0,82.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.0,3.0,1.0,18.0,9888.0,2015.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,0.0,0.0,0.0,0.0,0.0,0,1224,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,12.0,2018.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,7.0,7.0,5.0,2.0,1.0,1.0,5.0,0.0,0.4,0.0,5.0,0.0,8.0,4.2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,49.0,1.0,2.0,2.0,1.0,1.0,36.0,8.0,2.0,2.0,0.0,0.0,1.5,5.0,0.0,32.0,162.0,7.0,0.0,0,1.0,1.0,4.0,92000.0,72350.0,11.875,3.0,8.0,24.0,13.0,233.3333333333333,4.333333333333333,1.0,4.0,72.0,2430.0,460.0,0.0,0,1,0,1,14.0,0.0,21.0,14.0,49.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,3821.428571428572,320.0,24.0,4.0,1.0,1,1225,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,10.0,9.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,1.0,2.0,4.0,9.0,9.0,11.0,2.0,2.0,2.0,2.0,180.0,1.0,2.0,2.0,14.0,77.0,4.0,0.0,0,1.0,1.0,2.0,90000.0,41250.0,7.5,1.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,14.0,7.0,28.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,3125.0,0.0,0.0,0.0,0.0,0,1226,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,5.0,5.0,3.0,2.0,0.0,2.0,3.0,0.0,0.6666666666666666,0.0,3.0,0.0,9.0,7.666666666666667,2.0,0.0,0.0,0.0,1.0,1.0,1.0,40.0,1.0,2.0,4.0,8.0,8.0,50.0,12.0,3.0,3.0,2.0,190.0,0.5,3.0,2.0,27.0,184.0,6.0,0.0,0,1.0,1.0,1.0,20000.0,13500.0,12.5,4.0,3.0,33.0,8.0,125.0,3.5,74.0,2.0,56.0,1800.0,0.0,0.0,0,1,0,1,7.0,0.0,14.0,16.0,37.0,1.0,18.0,9888.0,9888.0,1.0,9888.0,9.0,1.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,3600.0,0.0,28.0,2.0,2.0,1,1227,1250.0,208.33333333333331,6,6,26.0,40.0,72.5,3425.07,16.696683870967743,0.9652443589
2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,8.0,8.0,4.0,4.0,0.0,2.0,5.0,1.0,0.6,0.0,6.0,0.0,12.0,7.333333333333333,2.0,1.0,0.0,0.0,0.0,3.0,1.0,62.0,1.0,2.0,4.0,5.0,5.0,65.0,4.0,4.0,4.0,2.0,0.0,1.25,2.0,6.0,34.0,224.0,10.0,0.0,0,1.0,1.0,2.0,120000.0,143000.0,12.5,3.0,3.0,60.0,3.0,100.0,0.75,1.0,2.0,120.0,5500.0,200.0,0.0,0,1,0,1,0.0,7.0,30.0,18.0,55.0,1.0,18.0,10000.0,2014.0,2.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,3395.0,0.0,60.0,2.0,2.0,1,1229,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,5.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.5,0.0,3.0,0.0,8.0,5.666666666666667,2.0,0.0,0.0,1.0,0.0,0.0,1.0,72.0,1.0,2.0,4.0,6.0,6.0,70.0,15.0,3.0,3.0,2.0,150.0,0.5,2.0,3.0,12.0,106.0,5.0,0.0,1,1.0,1.0,1.0,15000.0,500.0,0.0,2.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,0.0,21.0,13.0,36.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,1160.0,0.0,0.0,0.0,1.0,0,123,880.0,176.0,5,5,26.0,40.0,72.5,6200.700000000001,17.552487096774193,0.89712733815
2.0,4.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,11.0,2018.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,0.0,2.0,3.0,0.0,0.6666666666666666,0.0,3.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,1.0,2.0,4.0,9.0,9.0,50.0,12.0,2.0,2.0,1.0,100.0,1.0,2.0,2.0,21.0,105.0,4.0,0.0,0,1.0,1.0,1.0,25000.0,25000.0,0.0,4.0,5.0,60.0,5.0,233.3333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,11.0,16.0,17.0,48.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,0.0,0.0,0.0,0.0,1.0,1,1230,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,11.0,2018.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,6.0,6.0,3.0,3.0,1.0,1.0,4.0,0.0,0.5,2.0,4.0,0.5,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,1.0,2.0,1.0,99.0,0.0,82.0,18.0,3.0,3.0,1.0,110.0,1.0,2.0,3.0,12.0,66.0,5.0,0.0,0,1.0,1.0,1.0,15000.0,9750.0,15.0,2.0,12.0,20.0,12.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,14.0,21.0,42.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,1738.3333333333333,0.0,0.0,0.0,0.0,1,1232,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,1.0,2.0,4.0,9.0,9.0,50.0,12.0,2.0,2.0,2.0,30.0,0.5,2.0,2.0,14.0,70.0,4.0,0.0,0,1.0,1.0,3.0,260000.0,122500.0,15.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.0,14.0,7.0,28.0,1.0,18.0,30000.0,2014.0,1.0,9888.0,9.0,1.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,1775.0,0.0,0.0,0.0,1.0,0,1233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,6.0,6.0,4.0,2.0,0.0,1.0,4.0,1.0,0.5,2.0,5.0,0.4,10.0,5.2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,1.0,2.0,1.0,99.0,0.0,85.0,18.0,4.0,4.0,2.0,30.0,0.5,1.0,5.0,7.0,28.0,6.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,25.0,100.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,32.0,19.0,51.0,1.0,18.0,9888.0,2015.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,666.6666666666666,0.0,0.0,0.0,0.0,1,1234,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,5.0,5.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,58.0,1.0,2.0,4.0,8.0,8.0,50.0,12.0,2.0,2.0,0.0,0.0,0.75,2.0,3.0,33.0,144.0,8.0,0.0,0,1.0,1.0,1.0,50000.0,40000.0,0.0,10.0,10.0,18.0,13.0,266.6666666666667,1.3333333333333333,4.0,3.0,18.0,900.0,0.0,0.0,0,1,0,1,0.0,0.0,14.0,8.0,22.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,3383.2,0.0,18.0,1.0,1.0,1,1235,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,0.0,1.0,1.0,6.0,7.0,2.0,4.0,0.0,2.0,4.0,0.0,0.5,0.0,4.0,0.0,12.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,1.0,2.0,4.0,76.0,0.0,44.0,8.0,5.0,5.0,5.0,795.0,4.1,2.0,5.0,14.0,63.0,7.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.0,12.0,21.0,40.0,1.0,20.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,833.3333333333334,0.0,0.0,0.0,0.0,0,1236,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,11.0,2018.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.5,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,1.0,2.0,4.0,8.0,8.0,82.0,15.0,1.0,1.0,1.0,0.0,0.5,0.0,3.0,0.0,0.0,3.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,98.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.0,7.0,14.0,28.0,1.0,18.0,9888.0,9888.0,1.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,0.0,0.0,0.0,0.0,0.0,1,1237,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,11.0,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,1.0,2.0,4.0,3.0,3.0,82.0,15.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0,1.0,1.0,1.0,10000.0,4750.0,15.0,1.0,5.5,0.0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,8.0,8.0,1.0,18.0,9888.0,2009.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,0.0,0.0,0.0,0.0,0.0,1,1238,4030.0,503.75,8,8,26.0,40.0,72.5,817.68,15.10187004608295,1.864394344
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,11.0,2018.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,1.0,3.0,1.0,99.0,0.0,15.0,15.0,2.0,2.0,2.0,200.0,1.25,1.0,2.0,7.0,7.0,3.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,7.0,7.0,14.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,150.0,0.0,0.0,0.0,0.0,1,1239,2650.0,220.83333333333331,12,12,24.83333333333333,40.0,73.33333333333333,10275.21,16.696683870967743,0.8049739051000001
2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.3333333333333333,0.0,3.0,0.0,9.0,6.333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,2.0,4.0,5.0,5.0,11.0,2.0,2.0,2.0,2.0,200.0,0.5,1.0,3.0,5.0,35.0,4.0,0.0,0,1.0,1.0,2.0,70000.0,63000.0,7.5,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,14.0,14.0,28.0,1.0,18.0,9888.0,9888.0,3.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,2000.0,0.0,0.0,0.0,0.0,0,124,7000.0,583.3333333333334,12,12,26.0,40.0,72.5,12401.4,17.552487096774193,0.89712733815
2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,11.0,2018.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,6.0,6.0,4.0,2.0,0.0,1.0,5.0,0.0,0.2,0.0,5.0,0.0,12.0,8.2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,58.0,1.0,2.0,4.0,7.0,7.0,52.0,12.0,1.0,1.0,1.0,120.0,0.5,3.0,3.0,21.0,196.0,6.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,23.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0,21.0,14.0,42.0,1.0,18.0,9888.0,9888.0,2.0,9888.0,9.0,2.0,1300.91,18.359729032258063,4.15974623655914,4.029993548387097,44719.0,33829.0,0.7564793488,1717.1799999999996,16.745245161290324,3.4317913978494623,4.794015053763442,302665.0,229149.0,0.7571043893,210.39,15.86167050691244,2.745849769585253,3.192377880184332,130120.0,209855.0,1.61278051,11500.0,0.0,0.0,0.0,2.0,1,1240.1,2340.0,292.5,8,8,26.0,40.0,72.5,6850.14,16.696683870967743,0.9652443589
